id,attributes,currency,price,product_id,store_id
839,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.66, ""estimated_cost_price"": 292.72}",INR,362,240,51
840,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.1, ""estimated_cost_price"": 597.3}",INR,659,241,37
841,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.43, ""estimated_cost_price"": 444.76}",INR,562,241,9
842,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.04, ""estimated_cost_price"": 608.04}",INR,734,241,20
843,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.68, ""estimated_cost_price"": 926.8}",INR,1157,242,44
844,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.51, ""estimated_cost_price"": 1018.05}",INR,1171,242,49
845,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.88, ""estimated_cost_price"": 699.77}",INR,892,242,26
846,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.95, ""estimated_cost_price"": 853.83}",INR,1071,242,50
847,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.33, ""estimated_cost_price"": 959.82}",INR,1082,242,45
848,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.17, ""estimated_cost_price"": 468.09}",INR,551,243,26
849,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.47, ""estimated_cost_price"": 525.61}",INR,594,243,5
850,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.53, ""estimated_cost_price"": 465.24}",INR,566,243,35
851,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.39, ""estimated_cost_price"": 7018.72}",INR,8950,244,41
852,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.85, ""estimated_cost_price"": 6959.04}",INR,8057,244,20
853,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.87, ""estimated_cost_price"": 6821.78}",INR,7784,244,6
854,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.49, ""estimated_cost_price"": 6640.16}",INR,7556,244,11
855,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.66, ""estimated_cost_price"": 5921.33}",INR,6672,244,7
856,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.12, ""estimated_cost_price"": 4574.56}",INR,5434,245,19
857,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.15, ""estimated_cost_price"": 3476.32}",INR,4395,245,43
858,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.22, ""estimated_cost_price"": 3272.56}",INR,4000,245,34
859,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.86, ""estimated_cost_price"": 1131.22}",INR,1304,246,27
860,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.12, ""estimated_cost_price"": 1220.62}",INR,1474,246,26
861,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.12, ""estimated_cost_price"": 1034.34}",INR,1323,246,11
862,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.03, ""estimated_cost_price"": 1118.15}",INR,1283,246,8
863,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.83, ""estimated_cost_price"": 3471.19}",INR,4032,247,20
864,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.64, ""estimated_cost_price"": 3879.53}",INR,4325,247,28
865,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.76, ""estimated_cost_price"": 3754.62}",INR,4606,247,53
866,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.38, ""estimated_cost_price"": 712.19}",INR,853,248,18
867,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.49, ""estimated_cost_price"": 764.64}",INR,947,248,13
868,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.45, ""estimated_cost_price"": 704.79}",INR,792,248,1
869,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.08, ""estimated_cost_price"": 785.43}",INR,983,248,10
870,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.82, ""estimated_cost_price"": 823.18}",INR,1024,248,29
871,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.37, ""estimated_cost_price"": 197.38}",INR,236,249,48
872,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.16, ""estimated_cost_price"": 170.6}",INR,214,249,6
873,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.88, ""estimated_cost_price"": 1524.37}",INR,1858,250,26
874,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.08, ""estimated_cost_price"": 1446.41}",INR,1790,250,40
875,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.32, ""estimated_cost_price"": 1219.52}",INR,1441,250,53
876,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.34, ""estimated_cost_price"": 1401.16}",INR,1754,250,52
877,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.75, ""estimated_cost_price"": 4135.36}",INR,5213,251,45
878,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.34, ""estimated_cost_price"": 4441.58}",INR,5633,251,37
879,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.69, ""estimated_cost_price"": 4439.77}",INR,5464,251,7
880,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.15, ""estimated_cost_price"": 112.87}",INR,126,252,43
881,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.37, ""estimated_cost_price"": 80.34}",INR,94,252,5
882,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.62, ""estimated_cost_price"": 102.61}",INR,119,252,45
883,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.53, ""estimated_cost_price"": 83.65}",INR,93,252,47
884,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.9, ""estimated_cost_price"": 1132.54}",INR,1360,253,27
885,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.35, ""estimated_cost_price"": 1193.76}",INR,1518,253,29
886,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.22, ""estimated_cost_price"": 1102.95}",INR,1304,253,11
887,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.64, ""estimated_cost_price"": 1084.87}",INR,1295,253,17
888,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.88, ""estimated_cost_price"": 2165.19}",INR,2389,254,48
889,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.3, ""estimated_cost_price"": 2103.67}",INR,2376,254,26
890,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.56, ""estimated_cost_price"": 2345.91}",INR,2618,254,55
891,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.84, ""estimated_cost_price"": 2011.66}",INR,2350,254,13
892,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.68, ""estimated_cost_price"": 2083.66}",INR,2363,255,32
893,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.29, ""estimated_cost_price"": 2139.39}",INR,2431,255,30
894,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.07, ""estimated_cost_price"": 2412.11}",INR,2607,255,5
895,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.69, ""estimated_cost_price"": 2428.05}",INR,2710,255,6
896,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.15, ""estimated_cost_price"": 2649.77}",INR,2952,255,36
897,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.81, ""estimated_cost_price"": 319.49}",INR,383,256,12
898,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.82, ""estimated_cost_price"": 306.06}",INR,389,256,19
899,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.29, ""estimated_cost_price"": 635.59}",INR,689,257,43
900,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.16, ""estimated_cost_price"": 667.21}",INR,793,257,49
901,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.24, ""estimated_cost_price"": 2248.4}",INR,2725,258,23
902,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.25, ""estimated_cost_price"": 2146.25}",INR,2596,258,12
903,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.52, ""estimated_cost_price"": 1823.78}",INR,2297,258,14
904,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.23, ""estimated_cost_price"": 2323.38}",INR,2692,258,46
905,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.1, ""estimated_cost_price"": 2658.97}",INR,2904,258,3
906,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.54, ""estimated_cost_price"": 454.24}",INR,537,259,4
907,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.37, ""estimated_cost_price"": 497.87}",INR,572,259,50
908,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.07, ""estimated_cost_price"": 2995.69}",INR,3647,260,13
909,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.85, ""estimated_cost_price"": 2986.68}",INR,3793,260,6
910,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.46, ""estimated_cost_price"": 2663.59}",INR,2888,260,2
